Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	alternative mRNA splicing, via spliceosome (GO:0000380)	2/12	0.0016441492326284893	0.03342666746654654	0	0	32.6797385620915	209.49451674388717	SFPQ;SRSF1
GO_Biological_Process_2018	histone H3 deacetylation (GO:0070932)	2/12	0.0016441492326284893	0.033294021960726915	0	0	32.6797385620915	209.49451674388717	SFPQ;SIRT1
GO_Biological_Process_2018	regulation of catabolic process (GO:0009894)	2/12	0.0016441492326284893	0.033162425035980964	0	0	32.6797385620915	209.49451674388717	ODC1;MDM2
GO_Biological_Process_2018	mitotic spindle assembly (GO:0090307)	3/46	0.0016672470711088425	0.033495912613655206	0	0	12.78772378516624	81.7977170482512	KPNB1;BIRC2;BIRC3
GO_Biological_Process_2018	positive regulation of tumor necrosis factor production (GO:0032760)	3/47	0.0017743717826491944	0.0355083106151327	0	0	12.515644555694616	79.2779579971107	CCL3;HSPB1;TLR3
GO_Biological_Process_2018	cellular response to heat (GO:0034605)	3/47	0.0017743717826491944	0.035369606276792344	0	0	12.515644555694616	79.2779579971107	HSPA9;HSPH1;BAG3
GO_Biological_Process_2018	cellular divalent inorganic cation homeostasis (GO:0072503)	4/101	0.001782595647550721	0.0353952746671258	0	0	7.765482430596	49.153055701032315	CXCL12;CCL11;SLC11A1;CCL3
GO_Biological_Process_2018	regulation of protein ubiquitination (GO:0031396)	4/101	0.001782595647550721	0.03525808368004391	0	0	7.765482430596	49.153055701032315	HSP90AA1;HSP90AB1;ADRB2;BIRC3
GO_Biological_Process_2018	regulation of immune response (GO:0050776)	6/251	0.001815941260829202	0.03577895078768887	0	0	4.687133817670494	29.58121089610746	LYN;HLA-B;HLA-C;KIR3DL1;BIRC2;BIRC3
GO_Biological_Process_2018	positive regulation of hydrolase activity (GO:0051345)	5/172	0.0018879044112528887	0.0370537546562442	0	0	5.6999544003647955	35.751754686351774	CCL11;CCL3L1;CCL3;APOA1;CCL2
GO_Biological_Process_2018	positive regulation of protein kinase activity (GO:0045860)	5/172	0.0018879044112528887	0.03691178624759959	0	0	5.6999544003647955	35.751754686351774	CDKN1A;IFNG;SLC11A1;BAX;ADRB2
GO_Biological_Process_2018	regulation of necrotic cell death (GO:0010939)	2/13	0.001936634462582429	0.03772002161281731	0	0	30.165912518853695	188.44053169048595	BIRC2;BIRC3
GO_Biological_Process_2018	regulation of cAMP-dependent protein kinase activity (GO:2000479)	2/13	0.001936634462582429	0.037576599477407366	0	0	30.165912518853695	188.44053169048595	ADRB2;SIRT1
GO_Biological_Process_2018	positive regulation of cholesterol efflux (GO:0010875)	2/13	0.001936634462582429	0.03743426387332627	0	0	30.165912518853695	188.44053169048595	PTCH1;SIRT1
GO_Biological_Process_2018	regulation of reactive oxygen species metabolic process (GO:2000377)	3/49	0.002001297258475488	0.038538188339624205	0	0	12.004801920768307	74.59735509547986	CDKN1A;EIF6;GADD45A
GO_Biological_Process_2018	regulation of response to external stimulus (GO:0032101)	4/107	0.002201303405190529	0.04223026795747093	0	0	7.330034817665383	44.85032535932846	PSMA6;TRIM5;BIRC2;BIRC3
GO_Biological_Process_2018	regulation of telomere maintenance via telomerase (GO:0032210)	3/51	0.0022455053639155987	0.04291690588787005	0	0	11.534025374855824	70.34399857784736	CCT3;CCT7;CCT5
GO_Biological_Process_2018	regulation of protein modification by small protein conjugation or removal (GO:1903320)	2/14	0.002251908371812029	0.04287868813939099	0	0	28.011204481792717	170.7556654623223	HSP90AA1;HSP90AB1
GO_Biological_Process_2018	regulation of response to interferon-gamma (GO:0060330)	2/14	0.002251908371812029	0.042719287811735264	0	0	28.011204481792717	170.7556654623223	HSP90AB1;IFNG
GO_Biological_Process_2018	positive regulation of mitotic cell cycle (GO:0045931)	3/52	0.0023742289409320397	0.044872926983615564	0	0	11.312217194570133	68.36066233775469	EIF4EBP1;CD28;MDM2
GO_Biological_Process_2018	negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	9/565	0.002399158840425403	0.045176780674135913	0	0	3.1233732431025505	18.84217726044111	YY1;SFPQ;IFNG;BAG3;PTCH1;SRF;MDM2;HDGF;SIRT1
GO_Biological_Process_2018	positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	3/53	0.0025074370984639765	0.04704210115243262	0	0	11.098779134295228	66.4649736270939	LYN;IFNG;IL2
GO_Biological_Process_2018	regulation of programmed cell death (GO:0043067)	6/268	0.002520606616736175	0.04711595445129927	0	0	4.3898156277436335	26.265389312995538	PSMC5;ALB;BAX;SIRT1;BIRC2;BIRC3
GO_Biological_Process_2018	response to cholesterol (GO:0070723)	2/15	0.002589735528569061	0.04823146132221867	0	0	26.1437908496732	155.71763453610788	PTCH1;CCL3
GO_Biological_Process_2018	negative regulation of signal transduction by p53 class mediator (GO:1901797)	2/15	0.002589735528569061	0.04805607419013788	0	0	26.1437908496732	155.71763453610788	MDM2;SIRT1
GO_Biological_Process_2018	negative regulation of cytokine production involved in immune response (GO:0002719)	2/15	0.002589735528569061	0.047881957979304036	0	0	26.1437908496732	155.71763453610788	IL10;APOA1
GO_Biological_Process_2018	inhibition of cysteine-type endopeptidase activity (GO:0097340)	2/15	0.002589735528569061	0.047709098925227136	0	0	26.1437908496732	155.71763453610788	BIRC2;BIRC3
GO_Biological_Process_2018	protein targeting to mitochondrion (GO:0006626)	3/54	0.002645182080015457	0.04855526674215424	0	0	10.893246187363832	64.65158362435595	HSP90AA1;GRPEL1;HSPD1
GO_Biological_Process_2018	regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	3/56	0.0029344858571315057	0.05367269293527625	0	0	10.504201680672267	61.2523426207257	APOA1;BIRC2;BIRC3
GO_Biological_Process_2018	regulation of RIG-I signaling pathway (GO:0039535)	2/16	0.0029498822665064593	0.05376160430708022	0	0	24.509803921568626	142.7938730168051	BIRC2;BIRC3
GO_Biological_Process_2018	regulation of necroptotic process (GO:0060544)	2/16	0.0029498822665064593	0.053570281871823715	0	0	24.509803921568626	142.7938730168051	BIRC2;BIRC3
GO_Biological_Process_2018	I-kappaB kinase/NF-kappaB signaling (GO:0007249)	3/57	0.003086143544488833	0.05584606562952665	0	0	10.319917440660474	59.65771941571267	TLR3;BIRC2;BIRC3
GO_Biological_Process_2018	positive regulation of protein serine/threonine kinase activity (GO:0071902)	4/118	0.003136839471494565	0.05656286863263875	0	0	6.6467264872050515	38.31531753872942	IFNG;ADRB2;SIRT1;TLR3
GO_Biological_Process_2018	positive regulation of cell morphogenesis involved in differentiation (GO:0010770)	3/58	0.0032425358632561666	0.05826288912040922	0	0	10.141987829614603	58.127784801854496	CDC42;ARHGDIA;APOA1
GO_Biological_Process_2018	receptor metabolic process (GO:0043112)	3/58	0.0032425358632561666	0.05805845793051305	0	0	10.141987829614603	58.127784801854496	IL10;CXCR1;RAB11B
GO_Biological_Process_2018	regulation of multicellular organism growth (GO:0040014)	2/17	0.003332116676998469	0.059453816093437716	0	0	23.06805074971165	131.58356489467687	PTCH1;PPIB
GO_Biological_Process_2018	high-density lipoprotein particle remodeling (GO:0034375)	2/17	0.003332116676998469	0.059246659939802035	0	0	23.06805074971165	131.58356489467687	ALB;APOA1
GO_Biological_Process_2018	positive regulation of cholesterol transport (GO:0032376)	2/17	0.003332116676998469	0.05904094237056661	0	0	23.06805074971165	131.58356489467687	PTCH1;SIRT1
GO_Biological_Process_2018	positive regulation of lymphocyte migration (GO:2000403)	2/17	0.003332116676998469	0.05883664845232936	0	0	23.06805074971165	131.58356489467687	CXCL12;CCL3
GO_Biological_Process_2018	negative regulation of B cell activation (GO:0050869)	2/17	0.003332116676998469	0.05863376345766615	0	0	23.06805074971165	131.58356489467687	LYN;IL10
GO_Biological_Process_2018	cellular calcium ion homeostasis (GO:0006874)	4/123	0.0036399981965290268	0.06383130858036985	0	0	6.37653435357883	35.80916367156173	CXCL12;CCL11;CCL3;BAX
GO_Biological_Process_2018	positive regulation of MAPK cascade (GO:0043410)	6/289	0.0036544431274665797	0.06386514821733548	0	0	4.070832485243232	22.84474478524117	CCL11;CCL3L1;TRIM5;CCL3;CCL2;ADRB2
GO_Biological_Process_2018	regulation of cell growth (GO:0001558)	5/201	0.0036964356962601056	0.06437853705807275	0	0	4.877572919715151	27.31629230788761	CDC42;CDKN1A;TAF9;SIRT1;IL2
GO_Biological_Process_2018	modulation by virus of host morphology or physiology (GO:0019048)	2/18	0.0037362085914807524	0.0648499062664159	0	0	21.786492374727665	121.77960626005829	CD209;KPNB1
GO_Biological_Process_2018	regulation of cholesterol efflux (GO:0010874)	2/18	0.0037362085914807524	0.06463007607568229	0	0	21.786492374727665	121.77960626005829	PTCH1;SIRT1
GO_Biological_Process_2018	negative regulation of osteoclast differentiation (GO:0045671)	2/18	0.0037362085914807524	0.06441173122407524	0	0	21.786492374727665	121.77960626005829	CCL3;TLR3
GO_Biological_Process_2018	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176)	2/18	0.0037362085914807524	0.06419485670816928	0	0	21.786492374727665	121.77960626005829	HSPB1;SIRT1
GO_Biological_Process_2018	anion homeostasis (GO:0055081)	2/18	0.0037362085914807524	0.0639794377259271	0	0	21.786492374727665	121.77960626005829	APOA1;SIRT1
GO_Biological_Process_2018	regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	3/61	0.0037405824843641674	0.06384010842043593	0	0	9.643201542912246	53.89116620250927	LYN;IFNG;IL2
GO_Biological_Process_2018	positive regulation of T cell proliferation (GO:0042102)	3/61	0.0037405824843641674	0.06362730805903448	0	0	9.643201542912246	53.89116620250927	CD209;CD28;IL2
GO_Biological_Process_2018	regulation of tumor necrosis factor production (GO:0032680)	3/61	0.0037405824843641674	0.06341592165352274	0	0	9.643201542912246	53.89116620250927	IL10;CCL3;TLR3
GO_Biological_Process_2018	platelet degranulation (GO:0002576)	4/124	0.0037468175090079703	0.06331129055783997	0	0	6.325110689437064	35.337434937278616	LYN;SERPINA1;ALB;APOA1
GO_Biological_Process_2018	positive regulation of multicellular organismal process (GO:0051240)	5/202	0.0037751872966858024	0.06358013457091632	0	0	4.8534265191224994	27.078748216345502	IFNG;SLC11A1;PPIB;SIRT1;IL2
GO_Biological_Process_2018	regulation of translational initiation (GO:0006446)	3/62	0.003916369909112097	0.06574090673091786	0	0	9.487666034155595	52.58624381230439	EIF4EBP1;HSPB1;EIF3B
GO_Biological_Process_2018	regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	5/204	0.003936292538425523	0.06585869122487031	0	0	4.805843906189927	26.612437421986893	TRIM5;HSPB1;SIRT1;BIRC2;BIRC3
GO_Biological_Process_2018	negative regulation of phosphate metabolic process (GO:0045936)	2/19	0.004161929576551853	0.06940629617367355	0	0	20.639834881320947	113.14296123286793	CDKN1A;SIRT1
GO_Biological_Process_2018	macromolecule biosynthetic process (GO:0009059)	2/19	0.004161929576551853	0.0691802170330427	0	0	20.639834881320947	113.14296123286793	IL10;SLC11A1
GO_Biological_Process_2018	regulation of heterotypic cell-cell adhesion (GO:0034114)	2/19	0.004161929576551853	0.06895560593877957	0	0	20.639834881320947	113.14296123286793	IL10;APOA1
GO_Biological_Process_2018	positive regulation of interferon-alpha production (GO:0032727)	2/19	0.004161929576551853	0.06873244863800683	0	0	20.639834881320947	113.14296123286793	TLR3;HSPD1
GO_Biological_Process_2018	positive regulation of neuron apoptotic process (GO:0043525)	2/19	0.004161929576551853	0.06851073106175519	0	0	20.639834881320947	113.14296123286793	CCL3;BAX
GO_Biological_Process_2018	positive regulation of JAK-STAT cascade (GO:0046427)	3/64	0.00428285925114132	0.07027469697290725	0	0	9.191176470588236	50.12072098439312	LYN;IFNG;IL2
GO_Biological_Process_2018	regulation of myeloid cell differentiation (GO:0045637)	3/65	0.004473643146316347	0.07316987492196257	0	0	9.049773755656108	48.95522335528587	LYN;HSPA9;EIF6
GO_Biological_Process_2018	telomere maintenance via telomerase (GO:0007004)	2/20	0.004609052918383906	0.0751437605192111	0	0	19.607843137254907	105.48495850543226	HSP90AA1;HSP90AB1
GO_Biological_Process_2018	regulation of response to cytokine stimulus (GO:0060759)	2/20	0.004609052918383906	0.07490444917997792	0	0	19.607843137254907	105.48495850543226	TAF9;APOA1
GO_Biological_Process_2018	Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	4/133	0.004805407221609093	0.0778475969900673	0	0	5.8970956803774115	31.47877629719286	LYN;CDC42;HSP90AA1;HSP90AB1
GO_Biological_Process_2018	regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	3/67	0.004870486817097878	0.07865219692294452	0	0	8.779631255487267	46.74768555259398	CDKN1A;GADD45A;IPO7
GO_Biological_Process_2018	negative regulation of protein serine/threonine kinase activity (GO:0071901)	3/67	0.004870486817097878	0.07840408273706773	0	0	8.779631255487267	46.74768555259398	LYN;IPO7;SIRT1
GO_Biological_Process_2018	cellular response to UV (GO:0034644)	3/67	0.004870486817097878	0.07815752901776876	0	0	8.779631255487267	46.74768555259398	YY1;CDKN1A;SIRT1
GO_Biological_Process_2018	Fc-gamma receptor signaling pathway (GO:0038094)	4/134	0.004934180515100242	0.07893142059108631	0	0	5.85308750365818	31.089076239915556	LYN;CDC42;HSP90AA1;HSP90AB1
GO_Biological_Process_2018	Fc receptor mediated stimulatory signaling pathway (GO:0002431)	4/135	0.005065253036469561	0.08077495701595053	0	0	5.809731299927377	30.706470208786488	LYN;CDC42;HSP90AA1;HSP90AB1
GO_Biological_Process_2018	RNA-dependent DNA biosynthetic process (GO:0006278)	2/21	0.00507735361368677	0.08071568688674016	0	0	18.674136321195146	98.65481037006374	HSP90AA1;HSP90AB1
GO_Biological_Process_2018	regulation of interleukin-17 production (GO:0032660)	2/21	0.00507735361368677	0.08046501705168818	0	0	18.674136321195146	98.65481037006374	IFNG;IL2
GO_Biological_Process_2018	positive regulation of leukocyte cell-cell adhesion (GO:1903039)	2/21	0.00507735361368677	0.08021589935183775	0	0	18.674136321195146	98.65481037006374	CCL2;HSPD1
GO_Biological_Process_2018	negative regulation of cyclin-dependent protein kinase activity (GO:1904030)	2/21	0.00507735361368677	0.07996831941556662	0	0	18.674136321195146	98.65481037006374	CDKN1A;IPO7
GO_Biological_Process_2018	negative regulation of cell cycle arrest (GO:0071157)	2/21	0.00507735361368677	0.07972226304813412	0	0	18.674136321195146	98.65481037006374	HSP90AB1;MDM2
GO_Biological_Process_2018	gene expression (GO:0010467)	7/411	0.005101881365290901	0.07986165830392475	0	0	3.339535327513	17.6265547372993	ALYREF;SRSF1;NUP88;U2AF1;ILF2;SRSF9;HSPD1
GO_Biological_Process_2018	response to organic cyclic compound (GO:0014070)	3/69	0.005287950088993315	0.08252112937043696	0	0	8.525149190110826	44.691599446024284	CCL3;CCL2;TLR3
GO_Biological_Process_2018	regulation of innate immune response (GO:0045088)	3/69	0.005287950088993315	0.08226954056138075	0	0	8.525149190110826	44.691599446024284	HSP90AB1;BIRC2;BIRC3
GO_Biological_Process_2018	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	3/70	0.005504504862005076	0.08537838392344044	0	0	8.403361344537815	43.715869379629964	CDC42;HSP90AA1;HSPB1
GO_Biological_Process_2018	regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	2/22	0.005566608358088013	0.08608000742825192	0	0	17.825311942959	92.53064746661968	HSP90AB1;IFNG
GO_Biological_Process_2018	regulation of membrane protein ectodomain proteolysis (GO:0051043)	2/22	0.005566608358088013	0.08581994698284934	0	0	17.825311942959	92.53064746661968	IL10;IFNG
GO_Biological_Process_2018	cellular response to unfolded protein (GO:0034620)	2/22	0.005566608358088013	0.08556145316663594	0	0	17.825311942959	92.53064746661968	HSPA9;HSPH1
GO_Biological_Process_2018	regulation of monocyte chemotaxis (GO:0090025)	2/22	0.005566608358088013	0.08530451186583524	0	0	17.825311942959	92.53064746661968	LYN;CXCL12
GO_Biological_Process_2018	positive regulation of interleukin-10 production (GO:0032733)	2/22	0.005566608358088013	0.08504910913569799	0	0	17.825311942959	92.53064746661968	CD28;HSPD1
GO_Biological_Process_2018	positive regulation of phosphatase activity (GO:0010922)	2/22	0.005566608358088013	0.08479523119797949	0	0	17.825311942959	92.53064746661968	HSP90AB1;IFNG
GO_Biological_Process_2018	regulation of cell communication (GO:0010646)	3/71	0.005726321577115721	0.08696850895244501	0	0	8.285004142502071	42.772841035772146	PSMC5;BIRC2;BIRC3
GO_Biological_Process_2018	positive regulation of lymphocyte proliferation (GO:0050671)	3/71	0.005726321577115721	0.08671044216030126	0	0	8.285004142502071	42.772841035772146	CD209;CD28;IL2
GO_Biological_Process_2018	positive regulation of growth (GO:0045927)	3/71	0.005726321577115721	0.08645390239059622	0	0	8.285004142502071	42.772841035772146	CDC42;TAF9;IL2
GO_Biological_Process_2018	modification-dependent protein catabolic process (GO:0019941)	4/141	0.005900992903622479	0.0888282206111667	0	0	5.56250869141983	28.550324869864287	RANBP1;PSMD13;PSMD3;MDM2
GO_Biological_Process_2018	positive regulation of gene expression (GO:0010628)	10/771	0.0059821623039284216	0.089785218343961	0	0	2.5431703161160697	13.018420658405322	IL10;PSMC5;EIF6;IFNG;SLC11A1;CD28;CCL3;ILF2;RAN;TLR3
GO_Biological_Process_2018	negative regulation of cellular process (GO:0048523)	8/534	0.00600034485755777	0.08979401703260205	0	0	2.9375045898509216	15.028092340886099	LYN;IL10;CDKN1A;CCL3L1;ARHGDIA;ARHGDIB;APOA1;SIRT1
GO_Biological_Process_2018	regulation of smooth muscle contraction (GO:0006940)	2/23	0.006076595533856508	0.09066920178149053	0	0	17.05029838022165	87.01296990488062	SRF;ADRB2
GO_Biological_Process_2018	positive regulation of monooxygenase activity (GO:0032770)	2/23	0.006076595533856508	0.09040486008533458	0	0	17.05029838022165	87.01296990488062	FCER2;IFNG
GO_Biological_Process_2018	regulation of protein complex assembly (GO:0043254)	3/73	0.006185874782338917	0.0917631366694055	0	0	8.058017727639001	40.97894316703514	CDC42;HSP90AA1;IFNG
GO_Biological_Process_2018	negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435)	2/24	0.006607095198908548	0.09772755594211688	0	0	16.33986928104575	82.01979047783001	HSP90AB1;TAF9
GO_Biological_Process_2018	negative regulation of oxidative stress-induced cell death (GO:1903202)	2/24	0.006607095198908548	0.09744510635846912	0	0	16.33986928104575	82.01979047783001	HSPB1;SIRT1
GO_Biological_Process_2018	apoptotic process (GO:0006915)	5/231	0.006620498660803871	0.0973613967322252	0	0	4.244121891180714	21.295240580021613	IFNG;GADD45A;IL2RA;BAX;HSPD1
GO_Biological_Process_2018	negative regulation of phosphorylation (GO:0042326)	3/75	0.006666868431159868	0.0977615793224391	0	0	7.84313725490196	39.29886297945287	LYN;CDKN1A;SIRT1
GO_Biological_Process_2018	regulation of actin cytoskeleton organization (GO:0032956)	3/75	0.006666868431159868	0.0974814601839794	0	0	7.84313725490196	39.29886297945287	CDC42;ARHGDIA;ARHGDIB
GO_Biological_Process_2018	regulation of defense response (GO:0031347)	3/75	0.006666868431159868	0.09720294172631087	0	0	7.84313725490196	39.29886297945287	PSMA6;BIRC2;BIRC3
GO_Biological_Process_2018	regulation of signal transduction (GO:0009966)	5/233	0.006860014716066337	0.0997340601028106	0	0	4.207691660355128	20.96291210993633	TRIM5;PTCH1;SIRT1;BIRC2;BIRC3
GO_Biological_Process_2018	regulation of interleukin-10 production (GO:0032653)	2/25	0.007157889078424492	0.10376905672500053	0	0	15.68627450980392	77.4829829478755	CD28;HSPD1
GO_Biological_Process_2018	regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)	2/25	0.007157889078424492	0.10347509339150192	0	0	15.68627450980392	77.4829829478755	MDM2;SIRT1
GO_Biological_Process_2018	RNA splicing, via transesterification reactions (GO:0000375)	2/25	0.007157889078424492	0.10318279086779712	0	0	15.68627450980392	77.4829829478755	SF3A3;PRPF8
GO_Biological_Process_2018	response to ionizing radiation (GO:0010212)	3/77	0.007169546805409112	0.10305971083944422	0	0	7.639419404125285	37.722787115539866	CDKN1A;GADD45A;SIRT1
GO_Biological_Process_2018	regulation of transcription from RNA polymerase II promoter (GO:0006357)	15/1478	0.00786809335359318	0.11278337186344377	0	0	1.9899705484358832	9.641286940926813	CDKN1A;SLC11A1;PTCH1;SRF;TAF9;SIRT1;HSPD1;YY1;PSMC5;SFPQ;PSMC3;IFNG;MDM2;HDGF;TLR3
GO_Biological_Process_2018	spindle assembly (GO:0051225)	3/80	0.0079647229573542	0.11384868697865122	0	0	7.352941176470589	35.534802343597285	KPNB1;BIRC2;BIRC3
GO_Biological_Process_2018	telomere maintenance via telomere lengthening (GO:0010833)	2/27	0.008319494640070759	0.118587656838774	0	0	14.524328249818444	69.55924134161076	HSP90AA1;HSP90AB1
GO_Biological_Process_2018	negative regulation of smooth muscle cell proliferation (GO:0048662)	2/27	0.008319494640070759	0.11825732910384705	0	0	14.524328249818444	69.55924134161076	IL10;IFNG
GO_Biological_Process_2018	extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	2/27	0.008319494640070759	0.11792883652300305	0	0	14.524328249818444	69.55924134161076	BAG3;BAX
GO_Biological_Process_2018	modulation by host of viral transcription (GO:0043921)	2/27	0.008319494640070759	0.117602163845654	0	0	14.524328249818444	69.55924134161076	PSMC3;CCL3
GO_Biological_Process_2018	positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)	2/27	0.008319494640070759	0.11727729598972678	0	0	14.524328249818444	69.55924134161076	CDC42;APOA1
GO_Biological_Process_2018	negative regulation of myeloid leukocyte differentiation (GO:0002762)	2/27	0.008319494640070759	0.11695421803934185	0	0	14.524328249818444	69.55924134161076	CCL3;TLR3
GO_Biological_Process_2018	regulation of protein localization to cell surface (GO:2000008)	2/27	0.008319494640070759	0.11663291524253047	0	0	14.524328249818444	69.55924134161076	HSP90AB1;RAB11B
GO_Biological_Process_2018	cellular response to topologically incorrect protein (GO:0035967)	2/27	0.008319494640070759	0.1163133730089893	0	0	14.524328249818444	69.55924134161076	HSPA9;HSPH1
GO_Biological_Process_2018	positive regulation of cell cycle (GO:0045787)	3/82	0.008522590086330106	0.11882726013809435	0	0	7.173601147776183	34.182460427523715	HSP90AB1;EIF4EBP1;MDM2
GO_Biological_Process_2018	regulation of ERK1 and ERK2 cascade (GO:0070372)	5/247	0.008709202155436694	0.1210982523138786	0	0	3.9691990156386434	18.827399751117362	LYN;CCL11;CCL3L1;CCL3;CCL2
GO_Biological_Process_2018	positive regulation of protein ubiquitination (GO:0031398)	3/83	0.008809923408872142	0.12216586727031126	0	0	7.087172218284904	33.53562390311792	ADRB2;BIRC2;BIRC3
GO_Biological_Process_2018	negative regulation of proteasomal protein catabolic process (GO:1901799)	2/28	0.008929877998214632	0.12349367865823647	0	0	14.005602240896357	66.08336899441308	HSP90AB1;TAF9
GO_Biological_Process_2018	regulation of lipid biosynthetic process (GO:0046890)	2/28	0.008929877998214632	0.12315991195916018	0	0	14.005602240896357	66.08336899441308	EIF6;APOA1
GO_Biological_Process_2018	triglyceride homeostasis (GO:0070328)	2/28	0.008929877998214632	0.1228279445414805	0	0	14.005602240896357	66.08336899441308	APOA1;SIRT1
GO_Biological_Process_2018	antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	2/28	0.008929877998214632	0.1224977618948636	0	0	14.005602240896357	66.08336899441308	HLA-B;HLA-C
GO_Biological_Process_2018	regulation of fatty acid biosynthetic process (GO:0042304)	2/28	0.008929877998214632	0.12216934966458247	0	0	14.005602240896357	66.08336899441308	EIF6;APOA1
GO_Biological_Process_2018	transcription initiation from RNA polymerase II promoter (GO:0006367)	4/160	0.00914078005258647	0.12472032248221587	0	0	4.901960784313727	23.014752707038323	CDKN1A;MAZ;TAF9;BAX
GO_Biological_Process_2018	B cell proliferation (GO:0042100)	2/29	0.00955969890465967	0.1300883826946088	0	0	13.52265043948614	62.88301619666398	IL10;HSPD1
GO_Biological_Process_2018	regulation of cellular biosynthetic process (GO:0031326)	2/29	0.00955969890465967	0.12974240295339973	0	0	13.52265043948614	62.88301619666398	EIF6;SIRT1
GO_Biological_Process_2018	negative regulation of lymphocyte proliferation (GO:0050672)	2/29	0.00955969890465967	0.12939825864848353	0	0	13.52265043948614	62.88301619666398	LYN;IL10
GO_Biological_Process_2018	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	4/163	0.009739782010294127	0.1314870571389707	0	0	4.811740647179117	22.28575264020903	TRIM5;BIRC2;TLR3;BIRC3
GO_Biological_Process_2018	calcium ion homeostasis (GO:0055074)	3/87	0.010015789727654793	0.13485639836470292	0	0	6.761325219743068	31.126385791003738	CCL11;CXCL12;CCL3
GO_Biological_Process_2018	regulation of mitotic cell cycle (GO:0007346)	4/165	0.010152975855961857	0.13634377840256146	0	0	4.753416518122401	21.81812681490664	IL10;MDM2;EIF4EBP1;SIRT1
GO_Biological_Process_2018	T cell activation (GO:0042110)	3/88	0.010331496192349429	0.1383769686865069	0	0	6.684491978609625	30.565228387756573	CD28;IL2;HSPD1
GO_Biological_Process_2018	regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	3/88	0.010331496192349429	0.138014725312982	0	0	6.684491978609625	30.565228387756573	HSP90AB1;TAF9;MDM2
GO_Biological_Process_2018	negative regulation of toll-like receptor signaling pathway (GO:0034122)	2/31	0.01087681451319285	0.14492006386637887	0	0	12.650221378874129	57.19319246221065	LYN;TLR3
GO_Biological_Process_2018	positive regulation of interleukin-1 beta production (GO:0032731)	2/31	0.01087681451319285	0.14454266786672684	0	0	12.650221378874129	57.19319246221065	CCL3;HSPB1
GO_Biological_Process_2018	negative regulation of cell-cell adhesion (GO:0022408)	2/31	0.01087681451319285	0.1441672323657743	0	0	12.650221378874129	57.19319246221065	IL10;APOA1
GO_Biological_Process_2018	protein destabilization (GO:0031648)	2/31	0.01087681451319285	0.14379374212648474	0	0	12.650221378874129	57.19319246221065	MDM2;SIRT1
GO_Biological_Process_2018	gene silencing by miRNA (GO:0035195)	2/31	0.01087681451319285	0.14342218206931034	0	0	12.650221378874129	57.19319246221065	EIF6;RAN
GO_Biological_Process_2018	positive regulation of viral genome replication (GO:0045070)	2/31	0.01087681451319285	0.14305253727016265	0	0	12.650221378874129	57.19319246221065	CD28;PPIB
GO_Biological_Process_2018	regulation of Ras protein signal transduction (GO:0046578)	3/90	0.010980135413536544	0.14404018255855267	0	0	6.5359477124183005	29.488022942693625	ARHGDIA;ARHGDIB;ARAP3
GO_Biological_Process_2018	positive regulation of cellular protein metabolic process (GO:0032270)	3/91	0.011313104686496949	0.14802762362870234	0	0	6.464124111182934	28.970869543856782	HSP90AA1;EIF6;CD28
GO_Biological_Process_2018	positive regulation of transcription factor import into nucleus (GO:0042993)	2/32	0.011563693781112548	0.15091951244249954	0	0	12.254901960784313	54.65545264140968	BAG3;TLR3
GO_Biological_Process_2018	regulation of erythrocyte differentiation (GO:0045646)	2/32	0.011563693781112548	0.1505345136862687	0	0	12.254901960784313	54.65545264140968	LYN;HSPA9
GO_Biological_Process_2018	positive regulation of transcription, DNA-templated (GO:0045893)	12/1120	0.011606030286361521	0.1507012024206179	0	0	2.100840336134454	9.361828705196752	IL10;PSMC5;SFPQ;PSMC3;ALYREF;SLC11A1;SRF;TAF9;ILF2;SIRT1;RAN;TLR3
GO_Biological_Process_2018	positive regulation of cellular metabolic process (GO:0031325)	3/92	0.011651863507478828	0.15091233370219406	0	0	6.39386189258312	28.46732195676979	CDKN1A;GADD45A;APOA1
GO_Biological_Process_2018	cell cycle G1/S phase transition (GO:0044843)	3/92	0.011651863507478828	0.15053027716117587	0	0	6.39386189258312	28.46732195676979	RANBP1;CDKN1A;EIF4EBP1
